#    L    TT             EE             BB             TE             PP             TP             EP          
   215    0.55543E+04    0.82137E+00    0.12592E-01    0.12445E+02    0.35984E-07   -0.64242E-04   -0.90885E-07
   216    0.55555E+04    0.84350E+00    0.12635E-01    0.14004E+02    0.35779E-07   -0.63465E-04   -0.75902E-07
   217    0.55561E+04    0.86719E+00    0.12681E-01    0.15575E+02    0.35576E-07   -0.62703E-04   -0.60948E-07
   218    0.55560E+04    0.89245E+00    0.12728E-01    0.17156E+02    0.35375E-07   -0.61956E-04   -0.46025E-07
   219    0.55554E+04    0.91926E+00    0.12778E-01    0.18749E+02    0.35175E-07   -0.61224E-04   -0.31134E-07
   220    0.55540E+04    0.94778E+00    0.12830E-01    0.20350E+02    0.34978E-07   -0.60506E-04   -0.16278E-07
   221    0.55521E+04    0.97793E+00    0.12884E-01    0.21961E+02    0.34782E-07   -0.59804E-04   -0.14586E-08
   222    0.55496E+04    0.10099E+01    0.12939E-01    0.23581E+02    0.34588E-07   -0.59115E-04    0.13321E-07
   223    0.55462E+04    0.10435E+01    0.12995E-01    0.25209E+02    0.34395E-07   -0.58440E-04    0.28060E-07
   224    0.55425E+04    0.10788E+01    0.13052E-01    0.26842E+02    0.34204E-07   -0.57779E-04    0.42754E-07
